# kapture format: 1.1
# timestamp, device_id, qw, qx, qy, qz, tx, ty, tz
    1649, cam_01649, 0.0576393, 0.545221, 0.0841021, 0.832069, 368.025, -138.518, -638.156
    1650, cam_01650, 0.0510415, 0.57551, 0.0695479, 0.813232, 319.633, -122.093, -667.2
    1651, cam_01651, 0.0537882, 0.532879, 0.0817266, 0.840516, 384.708, -131.411, -631.059
    1652, cam_01652, 0.0806382, 0.895857, 0.0447692, 0.434664, -406.452, -124.522, -618.251
    1653, cam_01653, 0.190906, 0.869245, 0.114445, 0.441442, -379.134, -295.138, -576.218
    1654, cam_01654, 0.0462, 0.38634, 0.115009, 0.913991, 574.113, -122.676, -471.453
    1655, cam_01655, 0.117673, 0.907022, 0.0619646, 0.39953, -466.071, -169.085, -565.735
    1656, cam_01656, 0.197219, 0.90919, -0.0599719, -0.361777, -598.611, 170.047, 455.815
    1657, cam_01657, 0.239726, 0.963637, 0.0124235, 0.117389, -729.535, -139.963, -313.443
    1658, cam_01658, 0.0613899, 0.487423, 0.131243, 0.861061, 430.881, -166.465, -573.336
    1659, cam_01659, 0.0743976, 0.697734, 0.067804, 0.70925, 51.461, -149.228, -699.921
    1660, cam_01660, 0.0839307, 0.557199, 0.12042, 0.817303, 295.93, -202.072, -642.176
    1661, cam_01661, 0.132562, 0.898791, -0.0542081, -0.414322, -506.534, 139.768, 516.468
    1662, cam_01662, -0.054263, -0.605353, 0.0499655, 0.792532, 148.738, 104.642, 725.284
    1663, cam_01663, -0.0500895, -0.586946, 0.0612432, 0.805751, 182.668, 110.408, 716.56
    1664, cam_01664, 0.104795, 0.757015, -0.0824338, -0.639649, -180.562, 184.424, 699.899
    1665, cam_01665, -0.0853329, -0.515474, 0.109149, 0.845631, 264.285, 190.438, 657.842
    1666, cam_01666, 0.00772441, 0.101677, 0.164802, 0.981041, 699.709, -52.3314, -169.462
    1667, cam_01667, 0.0110625, 0.106309, 0.163556, 0.980727, 697.875, -57.8567, -175.171
    1668, cam_01668, 0.026588, 0.238156, 0.139797, 0.960745, 763.629, -47.4254, -200.851
    1669, cam_01669, 0.106422, 0.986617, -0.0227238, 0.121426, -727.092, -21.9866, -347.918
    1670, cam_01670, -0.0304305, -0.178215, 0.160522, 0.970333, 685.315, 67.2253, 215.993
    1671, cam_01671, -0.0431832, -0.291106, 0.161807, 0.941919, 614.045, 110.604, 362.499
    1672, cam_01672, 0.155299, 0.976583, 0.0173449, 0.147873, -735.317, -75.0266, -233.663
    1673, cam_01673, 0.152827, 0.979069, 0.0198578, 0.13294, -742.091, -74.7351, -211.262
    1674, cam_01674, -0.0091456, 0.0407925, 0.106838, 0.993397, 794.832, 9.72504, -17.7638
    1675, cam_01675, -0.0227764, -0.0820764, 0.119177, 0.989213, 772.385, 53.3086, 167.888
    1676, cam_01676, -0.0357759, -0.177253, 0.127436, 0.975224, 723.677, 92.406, 304.555
    1677, cam_01677, 0.0163053, 0.228164, 0.102284, 0.968098, 709.364, -62.22, -309.533
    1678, cam_01678, 0.0414051, 0.213408, 0.219223, 0.951149, 716.503, -127.654, -270.491
    1679, cam_01679, -0.00165725, 0.20801, 0.0273058, 0.977744, 722.143, -12.6291, -285.006
    1680, cam_01680, 0.0790205, 0.881556, 0.00107754, 0.465417, -313.394, -83.9703, -738.29
    1681, cam_01681, 0.0525775, 0.184811, 0.282138, 0.939935, 730.932, -147.325, -216.43
    1682, cam_01682, -0.0712752, -0.354865, 0.139907, 0.921638, 556.149, 179.301, 521.067
    1683, cam_01683, -0.134208, -0.658533, 0.134532, 0.728165, 46.8423, 285.349, 730.074
    1684, cam_01684, -0.110701, -0.540442, 0.144517, 0.821451, 280.356, 261.033, 685.351
    1685, cam_01685, -0.0774939, -0.370441, 0.169638, 0.90994, 536.81, 208.564, 529.754
    1686, cam_01686, 0.036305, 0.310188, 0.155407, 0.937184, 635.511, -127.507, -417.812
    1687, cam_01687, 0.122911, 0.833358, 0.086343, 0.531933, -315.111, -218.905, -663.636
    1688, cam_01688, 0.138513, 0.744159, 0.135238, 0.639338, -107.442, -295.974, -694.903
    1689, cam_01689, 0.135602, 0.697639, 0.142205, 0.688977, -3.4253, -300.472, -699.699
    1690, cam_01690, 0.167285, 0.980263, -0.00473933, -0.105248, -763.822, 28.9746, 168.34
    1691, cam_01691, 0.223259, 0.857513, 0.0542074, 0.460313, -317.454, -291.724, -681.464
    1692, cam_01692, 0.0277275, 0.272433, 0.142437, 0.951169, 646.631, -116.541, -418.538
    1693, cam_01693, 0.00114484, 0.0131439, 0.133019, 0.991026, 775.399, -19.5579, -45.3139
    1694, cam_01694, 0.0411545, 0.417521, 0.114324, 0.900507, 483.465, -147.279, -604.416
    1695, cam_01695, -0.00233558, 0.0965327, 0.148191, 0.984233, 784.542, -34.9272, -176.884
    1696, cam_01696, 0.0143799, 0.0965631, 0.234531, 0.967194, 783.923, -78.3221, -165.393
    1697, cam_01697, -0.0595634, -0.30667, 0.142817, 0.939153, 643.649, 133.258, 390.206
    1698, cam_01698, -0.00685707, -0.0604329, 0.161147, 0.985055, 753.881, 2.01218, 43.7651
    1699, cam_01699, 0.0266028, 0.26372, 0.168926, 0.94932, 621.223, -126.531, -404.891
    1700, cam_01700, 0.0133839, 0.116036, 0.143164, 0.982782, 713.162, -65.388, -211.31
    1701, cam_01701, 0.0169764, 0.0648332, 0.162554, 0.984421, 726.765, -63.9498, -137.029
    1702, cam_01702, 0.126992, 0.967578, -0.0339959, -0.215661, -790.607, 56.2585, 184.467
    1703, cam_01703, -0.0294318, -0.174956, 0.163285, 0.970496, 711.717, 60.8287, 198.697
    1704, cam_01704, 0.0502045, 0.336744, 0.132668, 0.93085, 511.055, -151.487, -483.604
    1705, cam_01705, 0.0660568, 0.456584, 0.121218, 0.878905, 354.985, -178.91, -594.63
    1706, cam_01706, 0.0596136, 0.485358, 0.0934368, 0.867262, 315.361, -152.191, -622.318
    1707, cam_01707, 0.0138822, 0.13824, 0.159195, 0.977422, 648.611, -4.94779, -51.297
    1708, cam_01708, 0.0309053, 0.132854, 0.167738, 0.97635, 649.018, -24.6552, -40.184
    1709, cam_01709, 0.0308703, 0.332082, 0.115707, 0.935618, 575.578, -59.7992, -293.429
    1710, cam_01710, 0.0636162, 0.321464, 0.237534, 0.914435, 579.097, -119.871, -267.059
    1711, cam_01711, 0.0791051, 0.561996, 0.136382, 0.811975, 346.765, -161.546, -524.201
    1712, cam_01712, 0.0163439, 0.160382, 0.146825, 0.975937, 653.209, -11.7531, -74.8582
    1713, cam_01713, 0.220825, 0.968237, 0.000309928, 0.117271, -738.845, -112.881, -320.993
    1714, cam_01714, 0.044997, 0.401848, 0.12975, 0.90535, 533.765, -91.6605, -372.788
    1715, cam_01715, 0.0453557, 0.360532, 0.123478, 0.923424, 580.842, -83.7438, -324.596
    1716, cam_01716, 0.037263, 0.325588, 0.12411, 0.93659, 598.412, -68.0836, -284.335
    1717, cam_01717, 0.039173, 0.313325, 0.12425, 0.940667, 605.938, -68.2272, -267.439
    1718, cam_01718, 0.0944258, 0.646914, 0.111583, 0.748422, 235.87, -180.195, -600.851
    1719, cam_01719, 0.00966843, 0.22476, 0.113948, 0.96768, 673.417, -11.439, -150.049
    1720, cam_01720, 0.0152159, 0.22758, 0.120088, 0.966206, 672.533, -19.469, -153.14
    1721, cam_01721, 0.00499305, 0.182274, 0.0581599, 0.981513, 685.209, -2.13245, -94.2761
    1722, cam_01722, -0.0364598, -0.233224, 0.0968894, 0.966897, 545.166, 107.625, 447.56
    1723, cam_01723, -0.0434706, -0.299113, 0.116515, 0.946079, 479.94, 135.737, 509.059
    1724, cam_01724, 0.203015, 0.97852, -0.0309541, 0.0180117, -795.724, -22.895, -181.97
    1725, cam_01725, -0.0308529, -0.434784, 0.0460155, 0.898829, 328.633, 73.9255, 629.43
    1726, cam_01726, -0.0303283, -0.169256, 0.141199, 0.974934, 612.981, 110.139, 346.071
    1727, cam_01727, -0.0295571, -0.180482, 0.124, 0.975283, 604.818, 102.431, 362.513
    1728, cam_01728, 0.125997, 0.991718, -0.00390261, -0.0245832, -664.751, -23.4507, -97.3547
    1729, cam_01729, 0.102247, 0.759823, -0.0577356, -0.639438, -272.014, 136.874, 629.695
    1730, cam_01730, 0.00858525, 0.187333, 0.0609683, 0.980365, 684.341, -7.30164, -100.849
    1731, cam_01731, -0.028427, -0.180494, 0.108571, 0.977152, 581.96, 96.7956, 379.648
    1732, cam_01732, -0.154838, -0.412321, 0.290799, 0.849383, 248.898, 435.191, 542.542
    1733, cam_01733, -0.111361, -0.389759, 0.207661, 0.89026, 302.119, 315.638, 595.67
    1734, cam_01734, -0.0106483, -0.383176, 0.0327402, 0.923033, 333.731, 41.0431, 657.587
    1736, cam_01736, -0.0994463, -0.376847, 0.200359, 0.898862, 324.721, 294.856, 594.428
    1737, cam_01737, -0.157493, -0.395702, 0.294737, 0.855421, 271.361, 438.157, 529.261
    1738, cam_01738, -0.0243011, 0.789256, 0.0322978, -0.612733, -398.434, -58.409, 625.971
    1739, cam_01739, 0.116062, 0.7726, -0.0689121, -0.620379, -381.072, 154.71, 620.469
    1740, cam_01740, 0.169689, 0.759397, -0.108542, -0.61866, -374.553, 235.916, 598.488
    1741, cam_01741, 0.0404132, 0.830443, -0.0214034, -0.555224, -483.891, 45.9667, 563.794
    1742, cam_01742, 0.113432, 0.81327, -0.070461, -0.566357, -462.9, 146.972, 564.137
    1743, cam_01743, -0.0368235, -0.662388, 0.0124417, 0.748152, -144.09, 42.7525, 729.072
    1744, cam_01744, -0.116698, -0.650564, 0.074011, 0.746773, -138.713, 181.065, 708.599
    1745, cam_01745, 0.058043, 0.714498, -0.0668304, -0.694015, -242.164, 124.682, 689.074
    1746, cam_01746, 0.304388, 0.874085, 0.039538, 0.376511, -453.563, -321.461, -586.317
    1747, cam_01747, 0.169516, 0.692184, -0.169863, -0.680655, -233.775, 326.837, 622.572
    1748, cam_01748, 0.132963, 0.977308, -0.022295, -0.163379, -767.35, 12.6585, 48.3886
    1749, cam_01749, 0.140665, 0.901785, -0.0433733, -0.406345, -646.303, 97.9231, 407.536
    1750, cam_01750, 0.167228, 0.95856, -0.0309037, -0.228567, -760.486, 36.595, 144.21
    1751, cam_01751, 0.157825, 0.982168, -0.024835, -0.099097, -781.895, -5.36873, -57.6669
    1752, cam_01752, 0.0835145, 0.901375, -0.0217003, -0.424355, -657.235, 53.2625, 440.141
    1753, cam_01753, 0.316469, 0.874692, -0.075158, -0.359322, -706.255, 161.15, 322.163
    1754, cam_01754, 0.315811, 0.929288, -0.0789639, -0.174505, -789.332, 70.0805, 44.5853
    1755, cam_01755, 0.0746205, 0.985042, -0.0190174, -0.154153, -793.216, 13.5866, 19.0405
    1756, cam_01756, 0.329011, 0.928636, -0.0858736, -0.148368, -791.202, 63.8611, 2.11789
    1757, cam_01757, 0.196079, 0.860732, -0.0978588, 0.459474, -320.395, -79.5828, -733.814
    1758, cam_01758, 0.31297, 0.928024, -0.109964, -0.169497, -785.32, 113.659, 20.833
    1759, cam_01759, 0.0730539, 0.982928, -0.0211939, -0.167533, -801.107, 18.6194, 36.9741
    1760, cam_01760, 0.0693148, 0.997011, -0.00180861, -0.0340761, -780.548, -25.9442, -171.645
    1763, cam_01763, 0.15012, 0.858835, -0.0639034, -0.485575, -580.538, 149.511, 510.445
    1764, cam_01764, 0.126143, 0.760279, -0.0842363, -0.63164, -357.359, 197.839, 673.069
    1765, cam_01765, 0.164265, 0.894729, -0.0534041, -0.411855, -653.13, 119.776, 412.293
    1766, cam_01766, 0.0873809, 0.56468, 0.153476, 0.806193, 446.862, -210.74, -611.266
    1767, cam_01767, 0.12889, 0.44524, 0.117794, 0.878222, 585.724, -249.044, -495.453
    1768, cam_01768, -0.0244264, -0.560556, 0.0872017, 0.82315, 131.232, 127.605, 785.363
    1769, cam_01769, 0.0140516, 0.88841, -0.0174401, 0.458505, -310.486, 6.97172, -646.711
    1770, cam_01770, 0.0101066, 0.702309, -0.0215152, 0.711475, 130.687, 4.91239, -705.325
    1771, cam_01771, 0.00558099, 0.448302, -0.0242264, 0.893536, 520.022, 1.6695, -494.547
    1772, cam_01772, 0.000722766, 0.149477, -0.0237936, 0.988479, 711.415, -2.56071, -93.1352
    1773, cam_01773, -0.0115959, -0.516287, 0.00112158, 0.856336, 177.706, 13.4014, 696.915
    1774, cam_01774, -0.0119145, -0.226992, -0.00484485, 0.973812, 552.929, 12.5954, 460.127
    1775, cam_01775, -0.0105995, 0.0844391, -0.00921777, 0.99633, 717.743, 13.434, 48.2284
    1776, cam_01776, -0.00820574, 0.390552, -0.0139463, 0.920439, 606.918, 15.316, -385.818
    1777, cam_01777, -0.00594442, 0.654653, -0.017681, 0.755699, 266.351, 19.7123, -667.965
    1778, cam_01778, -0.00320795, 0.856096, -0.0184802, 0.516476, -177.135, 22.5964, -696.988
    1779, cam_01779, 0.0626088, 0.500613, 0.087661, 0.858942, 522.506, -133.227, -558.094
    1780, cam_01780, -0.0244935, -0.56145, 0.076402, 0.823612, 129.402, 115.188, 787.609
    1781, cam_01781, 0.000125933, 0.973852, -0.0175178, 0.226505, -553.141, 22.8841, -459.538
    1782, cam_01782, 0.00469933, 0.996298, -0.0152889, -0.0844613, -717.481, 21.102, -48.1502
    1783, cam_01783, -0.0116661, -0.516381, 0.00117838, 0.856279, 177.561, 13.5253, 696.987
    1784, cam_01784, 0.00673408, 0.921598, -0.0119929, -0.387903, -608.982, 19.0034, 382.52
    1785, cam_01785, -0.00567504, 0.695275, -0.00974123, 0.718656, 136.913, 13.1199, -708.9
    1786, cam_01786, -0.00499334, 0.438806, -0.00751186, 0.898537, 527.931, 8.37016, -492.79
    1787, cam_01787, -0.00445611, 0.13968, -0.00471453, 0.990175, 716.668, 4.6431, -87.9885
    1788, cam_01788, -0.0118885, -0.227051, -0.00483657, 0.973798, 552.878, 12.5664, 460.198
    1789, cam_01789, 0.0100011, 0.75618, -0.00719654, -0.654248, -266.958, 16.1855, 667.811
    1790, cam_01790, 0.25791, 0.958127, 0.0382341, -0.118381, -714.189, -67.2497, 81.69
    1791, cam_01791, 0.0105088, 0.409646, 0.0207875, 0.911947, 647.43, -23.9675, -465.948
    1792, cam_01792, 0.258166, 0.947715, -0.0445937, 0.182205, -626.747, -65.5902, -352.444
    1793, cam_01793, 0.234133, 0.84403, -0.122513, 0.466675, -299.175, -67.5982, -653.692
    1796, cam_01796, -0.0106265, 0.0845165, -0.00947843, 0.99632, 717.748, 13.4263, 48.1096
    1797, cam_01797, 0.00684754, 0.170626, -0.00856251, 0.985275, 726.827, -13.4085, -162.328
    1798, cam_01798, 0.00656555, 0.466654, -0.0078381, 0.884381, 492.844, -8.83621, -558.359
    1799, cam_01799, 0.00704278, 0.71688, -0.00542827, 0.69714, 71.071, -6.99185, -739.189
    1800, cam_01800, 0.00560307, 0.89759, -0.00464857, 0.440772, -379.293, -2.60149, -640.987
    1801, cam_01801, 0.00398899, 0.989756, -0.000709141, 0.142711, -683.004, -4.38033, -297.096
    1802, cam_01802, -0.00147461, 0.317061, 0.0241918, 0.948095, 726.891, -2.5128, -329.328
    1803, cam_01803, 0.00230274, 0.985337, 0.00232527, -0.170588, -726.884, -7.13189, 162.071
    1804, cam_01804, -0.000576878, 0.884133, 0.00412663, -0.467216, -492.217, -9.84828, 558.899
    1805, cam_01805, 0.00436261, -0.439912, -0.00717465, 0.898002, 380.328, -15.1858, 640.742
    1806, cam_01806, 0.00573234, -0.14309, -0.0085858, 0.989656, 682.806, -15.4575, 297.279
    1807, cam_01807, -0.0081838, 0.390641, -0.0138665, 0.920402, 606.84, 15.2653, -385.925
    1811, cam_01811, 0.262454, 0.954201, -0.047869, 0.135378, -687.88, -35.4868, -283.4
    1812, cam_01812, 0.261347, 0.950188, 0.0367357, -0.165805, -722.92, -37.5017, 174.734
    1813, cam_01813, 0.00189367, 0.144957, 0.0702144, 0.986942, 795.841, 4.39655, -57.4817
    1814, cam_01814, -0.00594111, 0.654628, -0.0176471, 0.755721, 266.397, 19.6843, -667.951
    1815, cam_01815, -0.00629804, 0.446454, -0.0170038, 0.894623, 474.164, 12.9547, -551.668
    1816, cam_01816, -0.00384545, 0.701063, -0.0187711, 0.712842, 59.3444, 17.0186, -724.779
    1817, cam_01817, 0.000204423, 0.886643, -0.0199091, 0.462026, -376.942, 19.5265, -621.891
    1818, cam_01818, 0.00378833, 0.986194, -0.0177594, 0.164594, -671.025, 18.8021, -280.47
    1819, cam_01819, 0.00686337, 0.988751, -0.0141354, -0.148745, -707.568, 16.2507, 168.506
    1820, cam_01820, -0.00319197, 0.856121, -0.0185343, 0.516433, -177.204, 22.637, -696.988
    1821, cam_01821, 0.000262641, 0.785493, -0.00839488, 0.618814, -59.4769, 5.83099, -783.286
    1822, cam_01822, 0.000380815, 0.555338, -0.00900796, 0.831576, 413.038, 2.55516, -668.219
    1823, cam_01823, -2.17234e-05, 0.272506, -0.00769276, 0.962123, 725.979, -1.369, -299.806
    1824, cam_01824, -0.00327002, -0.121702, 0.0985065, 0.987661, 713.464, 56.5895, 352.395
    1825, cam_01825, 0.000146328, 0.973857, -0.0175527, 0.226481, -553.161, 22.914, -459.51
    1826, cam_01826, 0.00457507, 0.996293, -0.015267, -0.0845412, -717.493, 21.1026, -48.0282
    1827, cam_01827, 0.00670391, 0.921615, -0.0119566, -0.387864, -609.015, 18.9457, 382.471
    1828, cam_01828, 0.00999397, 0.756134, -0.00716853, -0.654301, -266.867, 16.1469, 667.848
    1829, cam_01829, -0.0124213, 0.868652, -0.0140247, -0.495069, -475.866, 14.506, 510.649
    1830, cam_01830, 0.00716477, -0.671004, 0.0145167, 0.741277, -80.9936, 11.6281, 693.378
    1831, cam_01831, 0.00362308, -0.409367, 0.0137367, 0.912259, 341.626, 8.35651, 608.809
    1832, cam_01832, -0.000822632, -0.107504, 0.0123008, 0.994128, 634.191, 7.55103, 291.804
    1833, cam_01833, -0.00519483, 0.205002, 0.00767375, 0.978718, 684.61, 8.37037, -136.703
    1834, cam_01834, -0.0102165, 0.498863, 0.00496584, 0.866606, 471.682, 12.5148, -514.769
    1835, cam_01835, 0.0133689, 0.015197, 0.197046, 0.980185, 784.022, 41.3678, 141.613
    1836, cam_01836, -0.0140816, 0.741134, -0.000471057, 0.671209, 81.3912, 17.4449, -693.11
    1837, cam_01837, -0.017542, 0.911954, -0.00399049, 0.409898, -340.871, 20.2173, -608.987
    1838, cam_01838, -0.0175228, 0.993953, -0.0071391, 0.108161, -633.676, 18.3037, -292.513
    1839, cam_01839, -0.0142952, 0.978903, -0.0114304, -0.203503, -684.747, 17.1277, 134.928
    1840, cam_01840, -0.00772077, 0.981174, -0.0192734, -0.192006, -761.885, 29.8651, 104.959
    1841, cam_01841, -0.00541745, 0.872476, -0.0187381, -0.488267, -552.036, 25.4654, 535.863
    1842, cam_01842, -0.000280975, -0.678891, 0.0167435, 0.734048, -131.649, 21.611, 758.121
    1843, cam_01843, -0.00576676, -0.418555, 0.0129418, 0.908081, 339.491, 19.1906, 690.332
    1844, cam_01844, -0.0106248, -0.116679, 0.00766891, 0.993083, 681.053, 19.2772, 357.531
    1845, cam_01845, -0.0144576, 0.195776, 0.00119796, 0.980541, 761.451, 22.1892, -110.487
    1846, cam_01846, -0.00367933, -0.322103, 0.088856, 0.942518, 510.652, 77.7457, 606.593
    1847, cam_01847, -0.0161061, 0.488394, -0.00235102, 0.872471, 552.113, 24.5933, -536.133
    1848, cam_01848, -0.0171735, 0.735131, -0.00769195, 0.677663, 129.172, 28.3162, -758.702
    1849, cam_01849, -0.0154384, 0.907519, -0.0122275, 0.419549, -337.761, 29.2421, -690.819
    1850, cam_01850, -0.0124963, 0.992708, -0.0164724, 0.118755, -679.314, 30.228, -360.638
    1852, cam_01852, 0.0936065, 0.930219, -0.0261495, -0.353903, -684.313, 108.189, 683.685
    1853, cam_01853, 0.0453304, 0.875027, -0.049217, -0.479428, -470.272, 114.698, 845.952
    1854, cam_01854, 0.0403279, 0.976191, -0.008249, -0.21297, -859.071, 23.6369, 459.664
    1855, cam_01855, 0.0393084, 0.994101, 0.0265866, 0.0975226, -964.116, -67.7285, -126.407
    1856, cam_01856, 0.0477083, 0.761104, -0.0491278, -0.645005, -105.163, 120.375, 964.922
    1857, cam_01857, -0.0360581, -0.54248, 0.101227, 0.833168, 159.527, 153.802, 765.091
    1858, cam_01858, 0.0656499, 0.877545, -0.0036618, -0.474965, -490.69, 60.0031, 846.016
    1860, cam_01860, -0.00233266, 0.733572, -0.0116399, 0.679509, -123.48, 7.3504, -940.513
    1861, cam_01861, 0.0382223, 0.455706, 0.079167, 0.885779, 508.584, -150.633, -786.834
    1862, cam_01862, 0.0807938, -0.0471709, 0.0825426, 0.992186, 953.675, -171.47, 54.7712
    1863, cam_01863, -0.0155008, -0.103724, 0.040494, 0.993661, 949.564, 24.6362, 188.514
    1866, cam_01866, -0.0105705, -0.0603716, 0.0727831, 0.995463, 947.901, 10.7335, 80.939
    1868, cam_01868, 0.0518563, 0.442504, 0.0822076, 0.891484, 598.101, -110.28, -497.734
    1869, cam_01869, 0.0149453, 0.261967, 0.0598121, 0.963106, 769.717, -72.9776, -508.472
    1870, cam_01870, 0.00783009, 0.0594586, 0.0512865, 0.996882, 910.622, -37.2001, -159.783
    1871, cam_01871, 0.0483727, 0.499855, 0.0675609, 0.862114, 399.865, -155.084, -815.461
    1872, cam_01872, 0.0255309, 0.278693, 0.0484733, 0.958816, 740.279, -87.0526, -542.027
    1873, cam_01873, 0.00645685, 0.0593798, 0.0372181, 0.997521, 904.856, -32.7846, -171.713
    1874, cam_01874, 0.0502384, 0.468416, 0.0781942, 0.878606, 449.079, -167.308, -787.998
    1875, cam_01875, 0.0105849, 0.27369, 0.0742917, 0.958886, 742.272, -78.4075, -541.666
    1876, cam_01876, 0.0573367, 0.468238, 0.0717541, 0.878816, 442.002, -171.699, -787.478
    1877, cam_01877, 0.00827638, 0.193153, 0.0674096, 0.978815, 817.436, -61.0846, -416.298
    1878, cam_01878, 0.0250147, 0.44564, 0.0596815, 0.89287, 479.37, -109.13, -774.46
    1879, cam_01879, 0.041358, 0.0877288, 0.156711, 0.982871, 784.194, -32.9752, 36.6141
    1880, cam_01880, 0.0155674, 0.13644, 0.0690704, 0.988115, 854.747, -69.4092, -326.96
    1881, cam_01881, 0.0392696, 0.58465, 0.0535273, 0.808565, 191.871, -131.449, -885.683
    1882, cam_01882, 0.028082, 0.386453, 0.0482976, 0.920616, 566.533, -100.358, -712.578
    1883, cam_01883, 0.0518324, 0.721256, 0.0218082, 0.690383, -148.769, -101.638, -896.35
